x,y,u,v
50000.0,100.0,-0.03,-999.0
50100.0,100.0,-0.03,-999.0
50200.0,100.0,-0.03,-999.0
50300.0,100.0,-0.03,-999.0
50400.0,100.0,-0.02,-999.0
50500.0,100.0,-0.03,-999.0
50600.0,100.0,-0.03,-999.0
50700.0,100.0,-0.03,-999.0
50800.0,100.0,-0.03,-999.0
50900.0,100.0,-0.02,-999.0
51000.0,100.0,-0.03,-999.0
51100.0,100.0,-0.03,-999.0
51200.0,100.0,-0.03,-999.0
51300.0,100.0,-0.02,-999.0
51400.0,100.0,-0.02,-999.0
51500.0,100.0,-0.02,-999.0
51600.0,100.0,-0.02,-999.0
51700.0,100.0,-0.03,-999.0
51800.0,100.0,-0.02,-999.0
51900.0,100.0,-0.02,-999.0
52000.0,100.0,-0.02,-999.0
52100.0,100.0,-0.02,-999.0
52200.0,100.0,-0.02,-999.0
52300.0,100.0,-0.02,-0.12
52400.0,100.0,-0.02,-0.12
52500.0,100.0,-0.02,-0.12
52600.0,100.0,-0.02,-0.12
52700.0,100.0,-0.02,-0.12
52800.0,100.0,-0.02,-0.13
52900.0,100.0,-0.02,-0.13
53000.0,100.0,-0.02,-0.13
53100.0,100.0,-0.02,-0.13
53200.0,100.0,-0.02,-0.13
53300.0,100.0,-0.02,-0.14
53400.0,100.0,-0.02,-0.14
53500.0,100.0,-0.01,-0.14
53600.0,100.0,-0.02,-0.15
53700.0,100.0,-0.02,-0.15
53800.0,100.0,-0.02,-0.16
53900.0,100.0,-0.02,-0.16
54000.0,100.0,-0.01,-0.16
54100.0,100.0,-0.01,-0.17
54200.0,100.0,-0.02,-0.18
54300.0,100.0,-0.01,-0.18
54400.0,100.0,-0.01,-0.18
54500.0,100.0,-0.01,-0.19
54600.0,100.0,-0.02,-0.19
54700.0,100.0,-0.01,-0.19
54800.0,100.0,-0.01,-0.2
54900.0,100.0,-0.02,-0.2
55000.0,100.0,-0.02,-0.2
55100.0,100.0,-0.02,-0.21
55200.0,100.0,-0.01,-0.21
55300.0,100.0,-0.01,-0.22
55400.0,100.0,-0.01,-0.22
55500.0,100.0,-0.01,-0.23
55600.0,100.0,-0.02,-0.24
55700.0,100.0,-0.02,-0.25
55800.0,100.0,-0.01,-0.25
55900.0,100.0,-0.01,-0.26
56000.0,100.0,-0.02,-0.27
56100.0,100.0,-0.02,-0.28
56200.0,100.0,-0.01,-0.29
56300.0,100.0,-0.02,-0.3
56400.0,100.0,-0.01,-0.32
56500.0,100.0,-0.01,-0.32
56600.0,100.0,-0.01,-0.34
56700.0,100.0,-0.02,-0.35
56800.0,100.0,-0.01,-0.37
56900.0,100.0,-0.01,-0.38
57000.0,100.0,-0.01,-0.39
57100.0,100.0,-0.02,-0.39
57200.0,100.0,-0.02,-0.41
57300.0,100.0,-0.01,-0.41
57400.0,100.0,-0.01,-0.41
57500.0,100.0,-0.01,-0.4
57600.0,100.0,-0.01,-0.39
57700.0,100.0,-0.01,-0.38
57800.0,100.0,-0.01,-0.35
57900.0,100.0,-0.01,-0.33
58000.0,100.0,-0.01,-0.29
58100.0,100.0,-0.01,-0.25
58200.0,100.0,-0.01,-0.21
58300.0,100.0,-0.01,-0.17
58400.0,100.0,-0.01,-0.13
58500.0,100.0,-0.01,-0.08
58600.0,100.0,-0.01,-0.04
58700.0,100.0,-0.01,-0.0
58800.0,100.0,-0.01,0.03
58900.0,100.0,-0.01,0.05
59000.0,100.0,-0.01,0.06
59100.0,100.0,-0.01,0.07
59200.0,100.0,-0.01,0.06
59300.0,100.0,-0.01,0.04
59400.0,100.0,-0.01,0.03
59500.0,100.0,-0.01,0.01
59600.0,100.0,-0.01,-0.01
59700.0,100.0,-0.01,-0.03
59800.0,100.0,-0.0,-0.05
59900.0,100.0,-0.01,-0.06
60000.0,100.0,-0.0,-0.08
60100.0,100.0,-0.0,-0.09
60200.0,100.0,-0.0,-0.11
60300.0,100.0,-0.0,-0.11
60400.0,100.0,-0.0,-0.11
60500.0,100.0,-0.0,-0.1
60600.0,100.0,-0.0,-0.08
60700.0,100.0,-0.0,-0.04
60800.0,100.0,-0.0,-0.0
60900.0,100.0,-0.0,0.05
61000.0,100.0,-0.0,0.11
61100.0,100.0,-0.0,0.16
61200.0,100.0,-0.0,0.22
61300.0,100.0,-0.0,0.27
61400.0,100.0,-0.0,0.34
61500.0,100.0,-0.0,0.38
61600.0,100.0,-0.0,0.41
61700.0,100.0,-0.0,0.42
61800.0,100.0,-0.0,0.42
61900.0,100.0,-0.0,0.4
62000.0,100.0,-0.0,0.37
62100.0,100.0,-0.0,0.34
62200.0,100.0,-0.0,0.31
62300.0,100.0,-0.0,0.28
62400.0,100.0,-0.0,0.24
62500.0,100.0,-0.0,0.21
62600.0,100.0,-0.0,0.17
62700.0,100.0,-0.0,0.14
62800.0,100.0,-0.0,0.11
62900.0,100.0,-0.0,0.08
63000.0,100.0,-0.0,0.06
63100.0,100.0,-0.0,0.05
63200.0,100.0,-0.0,0.04
63300.0,100.0,-0.0,0.03
63400.0,100.0,-0.0,0.02
63500.0,100.0,-0.0,0.02
63600.0,100.0,-0.0,0.02
63700.0,100.0,-0.0,0.03
63800.0,100.0,-0.0,0.05
63900.0,100.0,0.0,0.06
64000.0,100.0,0.0,0.08
64100.0,100.0,0.0,0.09
64200.0,100.0,0.0,0.1
64300.0,100.0,0.0,0.1
64400.0,100.0,0.0,0.11
64500.0,100.0,0.0,0.12
64600.0,100.0,0.0,0.13
64700.0,100.0,0.0,0.13
64800.0,100.0,0.0,0.14
64900.0,100.0,0.0,0.15
65000.0,100.0,0.0,0.16
65100.0,100.0,0.0,0.17
65200.0,100.0,0.0,0.18
65300.0,100.0,0.0,0.19
65400.0,100.0,0.0,0.2
65500.0,100.0,0.0,0.21
65600.0,100.0,0.0,0.22
65700.0,100.0,0.0,0.24
65800.0,100.0,0.0,0.27
65900.0,100.0,0.0,0.3
66000.0,100.0,0.0,0.32
66100.0,100.0,0.0,0.34
66200.0,100.0,0.0,0.36
66300.0,100.0,0.0,0.39
66400.0,100.0,0.0,0.41
66500.0,100.0,0.0,0.43
66600.0,100.0,0.0,0.45
66700.0,100.0,0.0,0.48
66800.0,100.0,0.0,0.5
66900.0,100.0,0.0,0.53
67000.0,100.0,0.0,0.55
67100.0,100.0,0.0,0.57
67200.0,100.0,0.0,0.6
67300.0,100.0,0.0,0.62
67400.0,100.0,0.0,0.64
67500.0,100.0,0.0,0.68
67600.0,100.0,0.0,0.71
67700.0,100.0,0.0,0.76
67800.0,100.0,0.0,0.8
67900.0,100.0,0.0,0.85
68000.0,100.0,0.0,0.91
68100.0,100.0,0.0,0.97
68200.0,100.0,0.0,1.02
68300.0,100.0,0.0,1.08
68400.0,100.0,0.0,1.15
68500.0,100.0,0.0,1.21
68600.0,100.0,0.0,1.27
68700.0,100.0,0.0,1.32
68800.0,100.0,0.0,1.38
68900.0,100.0,0.0,1.43
69000.0,100.0,0.0,1.48
69100.0,100.0,0.0,1.52
69200.0,100.0,0.0,1.55
69300.0,100.0,0.0,1.59
69400.0,100.0,0.0,1.62
69500.0,100.0,0.0,1.64
69600.0,100.0,0.0,1.67
69700.0,100.0,0.0,1.69
69800.0,100.0,0.0,1.72
69900.0,100.0,0.0,1.73
70000.0,100.0,0.0,1.74
70100.0,100.0,0.0,1.75
70200.0,100.0,0.0,1.76
70300.0,100.0,0.0,1.77
70400.0,100.0,0.0,1.77
70500.0,100.0,0.0,1.76
70600.0,100.0,0.0,1.74
70700.0,100.0,0.0,1.72
70800.0,100.0,0.0,1.7
70900.0,100.0,0.0,1.66
71000.0,100.0,0.0,1.63
71100.0,100.0,0.0,1.57
71200.0,100.0,0.0,1.53
71300.0,100.0,0.0,1.48
71400.0,100.0,0.0,1.42
71500.0,100.0,0.0,1.36
71600.0,100.0,0.0,1.3
71700.0,100.0,0.0,1.25
71800.0,100.0,0.0,1.19
71900.0,100.0,0.0,1.14
72000.0,100.0,0.0,1.09
72100.0,100.0,0.0,1.04
72200.0,100.0,0.0,0.99
72300.0,100.0,0.0,0.95
72400.0,100.0,0.0,0.91
72500.0,100.0,0.0,0.88
72600.0,100.0,0.0,0.83
72700.0,100.0,0.0,0.8
72800.0,100.0,0.0,0.75
72900.0,100.0,0.0,0.73
73000.0,100.0,0.0,0.69
73100.0,100.0,0.0,0.66
73200.0,100.0,0.0,0.63
73300.0,100.0,0.0,0.59
73400.0,100.0,0.0,0.56
73500.0,100.0,0.0,0.54
73600.0,100.0,0.0,0.52
73700.0,100.0,0.0,0.5
73800.0,100.0,0.0,0.47
73900.0,100.0,0.0,0.45
74000.0,100.0,0.0,0.43
74100.0,100.0,0.0,0.41
74200.0,100.0,0.0,0.4
74300.0,100.0,0.0,0.38
74400.0,100.0,0.0,0.37
74500.0,100.0,0.0,0.35
74600.0,100.0,0.0,0.34
74700.0,100.0,0.0,0.32
74800.0,100.0,0.0,0.32
74900.0,100.0,0.0,0.31
75000.0,100.0,0.0,0.3
75100.0,100.0,0.0,0.28
75200.0,100.0,0.0,0.27
75300.0,100.0,0.0,0.26
75400.0,100.0,0.0,0.25
75500.0,100.0,0.0,0.25
75600.0,100.0,0.0,0.25
75700.0,100.0,0.0,0.23
75800.0,100.0,0.0,0.22
75900.0,100.0,0.0,0.23
76000.0,100.0,0.0,0.21
76100.0,100.0,0.0,0.2
76200.0,100.0,0.0,0.2
76300.0,100.0,0.0,0.19
76400.0,100.0,0.0,0.19
76500.0,100.0,0.0,0.18
76600.0,100.0,0.0,0.18
76700.0,100.0,0.0,0.17
76800.0,100.0,0.0,0.17
76900.0,100.0,0.0,0.17
77000.0,100.0,0.0,0.17
77100.0,100.0,0.0,0.16
77200.0,100.0,0.0,0.15
77300.0,100.0,0.0,0.15
77400.0,100.0,0.0,0.14
77500.0,100.0,0.0,0.15
77600.0,100.0,0.0,0.14
77700.0,100.0,0.0,0.14
77800.0,100.0,0.0,0.13
77900.0,100.0,0.0,0.13
78000.0,100.0,0.0,0.13
78100.0,100.0,0.0,0.13
25800.0,200.0,-0.63,0.01
25900.0,200.0,-0.62,0.01
26000.0,200.0,-0.62,0.01
26100.0,200.0,-0.59,0.01
26200.0,200.0,-0.56,0.01
26300.0,200.0,-0.51,0.01
26400.0,200.0,-0.44,0.01
26500.0,200.0,-0.36,0.01
26600.0,200.0,-0.28,0.01
26700.0,200.0,-0.18,0.01
26800.0,200.0,-0.09,0.01
26900.0,200.0,-0.03,0.01
27000.0,200.0,0.03,0.01
27100.0,200.0,0.07,0.01
27200.0,200.0,0.11,0.01
27300.0,200.0,0.13,0.01
27400.0,200.0,0.14,0.01
27500.0,200.0,0.16,0.01
27600.0,200.0,0.17,0.01
27700.0,200.0,0.19,0.0
27800.0,200.0,0.2,0.0
27900.0,200.0,0.22,0.0
28000.0,200.0,0.25,0.0
28100.0,200.0,0.27,0.0
28200.0,200.0,0.3,0.0
28300.0,200.0,0.33,0.0
28400.0,200.0,0.35,0.0
28500.0,200.0,0.38,0.0
28600.0,200.0,0.41,0.0
28700.0,200.0,0.44,0.0
28800.0,200.0,0.47,0.0
28900.0,200.0,0.5,0.0
29000.0,200.0,0.53,0.0
29100.0,200.0,0.57,0.0
29200.0,200.0,0.61,0.0
29300.0,200.0,0.65,0.0
29400.0,200.0,0.69,0.0
29500.0,200.0,0.75,0.0
29600.0,200.0,0.82,0.0
29700.0,200.0,0.89,0.0
29800.0,200.0,0.98,0.0
29900.0,200.0,1.07,0.0
30000.0,200.0,1.16,-0.0
30100.0,200.0,1.26,-0.0
30200.0,200.0,1.34,-0.0
30300.0,200.0,1.41,-0.01
30400.0,200.0,1.46,-0.01
30500.0,200.0,1.5,-0.0
30600.0,200.0,1.52,-0.0
30700.0,200.0,1.54,-0.01
30800.0,200.0,1.56,-0.01
30900.0,200.0,1.58,-0.01
31000.0,200.0,1.59,-0.01
31100.0,200.0,1.61,-0.01
31200.0,200.0,1.62,-0.01
31300.0,200.0,1.64,-0.01
31400.0,200.0,1.67,-0.01
31500.0,200.0,1.69,-0.01
31600.0,200.0,1.7,-0.01
31700.0,200.0,1.71,-0.01
31800.0,200.0,1.73,-0.01
31900.0,200.0,1.73,-0.01
32000.0,200.0,1.72,-0.01
32100.0,200.0,1.71,-0.01
32200.0,200.0,1.67,-0.01
32300.0,200.0,1.62,-0.01
32400.0,200.0,1.55,-0.01
32500.0,200.0,1.47,-0.01
32600.0,200.0,1.39,-0.01
32700.0,200.0,1.31,-0.01
32800.0,200.0,1.26,-0.01
32900.0,200.0,1.25,-0.02
33000.0,200.0,1.23,-0.01
33100.0,200.0,1.24,-0.01
33200.0,200.0,1.25,-0.02
33300.0,200.0,1.25,-0.01
33400.0,200.0,1.25,-0.01
33500.0,200.0,1.26,-0.02
33600.0,200.0,1.27,-0.01
33700.0,200.0,1.28,-0.02
33800.0,200.0,1.29,-0.01
33900.0,200.0,1.3,-0.01
34000.0,200.0,1.31,-0.01
34100.0,200.0,1.3,-0.01
34200.0,200.0,1.28,-0.02
34300.0,200.0,1.26,-0.02
34400.0,200.0,1.23,-0.01
34500.0,200.0,1.17,-0.01
34600.0,200.0,1.12,-0.02
34700.0,200.0,1.05,-0.02
34800.0,200.0,0.99,-0.02
34900.0,200.0,0.94,-0.02
35000.0,200.0,0.88,-0.02
35100.0,200.0,0.81,-0.02
35200.0,200.0,0.74,-0.02
35300.0,200.0,0.66,-0.02
35400.0,200.0,0.59,-0.02
35500.0,200.0,0.54,-0.02
35600.0,200.0,0.5,-0.02
35700.0,200.0,0.48,-0.02
35800.0,200.0,0.48,-0.02
35900.0,200.0,0.5,-0.02
36000.0,200.0,0.52,-0.02
36100.0,200.0,0.55,-0.02
36200.0,200.0,0.59,-0.02
36300.0,200.0,0.64,-0.02
36400.0,200.0,0.68,-0.02
36500.0,200.0,0.72,-0.02
36600.0,200.0,0.75,-0.02
36700.0,200.0,0.76,-0.02
36800.0,200.0,0.75,-0.02
36900.0,200.0,0.73,-0.02
37000.0,200.0,0.71,-0.02
37100.0,200.0,0.68,-0.02
37200.0,200.0,0.66,-0.02
37300.0,200.0,0.64,-0.02
37400.0,200.0,0.63,-0.02
37500.0,200.0,0.61,-0.02
37600.0,200.0,0.61,-0.02
37700.0,200.0,0.61,-0.02
37800.0,200.0,0.6,-0.02
37900.0,200.0,0.6,-0.03
38000.0,200.0,0.61,-0.03
38100.0,200.0,0.6,-0.03
38200.0,200.0,0.59,-0.03
38300.0,200.0,0.59,-0.03
38400.0,200.0,0.59,-0.03
38500.0,200.0,0.57,-0.03
38600.0,200.0,0.55,-0.03
38700.0,200.0,0.51,-0.03
38800.0,200.0,0.48,-0.03
38900.0,200.0,0.44,-0.03
39000.0,200.0,0.4,-0.03
39100.0,200.0,0.36,-0.03
39200.0,200.0,0.32,-0.03
39300.0,200.0,0.29,-0.03
39400.0,200.0,0.25,-0.03
39500.0,200.0,0.23,-0.03
39600.0,200.0,0.2,-0.03
39700.0,200.0,0.17,-999.0
39800.0,200.0,0.15,-999.0
39900.0,200.0,0.13,-999.0
40000.0,200.0,0.11,-999.0
40100.0,200.0,0.1,-0.04
40200.0,200.0,0.09,-0.04
40300.0,200.0,0.08,-0.04
40400.0,200.0,0.07,-0.04
40500.0,200.0,0.06,-0.04
40600.0,200.0,0.05,-0.04
40700.0,200.0,0.04,-0.04
40800.0,200.0,0.04,-0.04
40900.0,200.0,0.03,-0.04
41000.0,200.0,0.02,-0.04
41100.0,200.0,0.02,-0.04
41200.0,200.0,0.01,-0.04
41300.0,200.0,0.01,-0.04
41400.0,200.0,0.01,-0.04
41500.0,200.0,0.01,-0.04
41600.0,200.0,-0.0,-0.04
41700.0,200.0,-0.01,-0.04
41800.0,200.0,-0.01,-0.04
41900.0,200.0,-0.01,-0.04
42000.0,200.0,-0.02,-0.04
42100.0,200.0,-0.02,-0.04
42200.0,200.0,-0.03,-0.04
42300.0,200.0,-0.03,-0.04
42400.0,200.0,-0.03,-0.04
42500.0,200.0,-0.04,-0.04
42600.0,200.0,-0.04,-0.04
42700.0,200.0,-0.04,-0.04
42800.0,200.0,-0.04,-0.04
42900.0,200.0,-0.04,-0.04
43000.0,200.0,-0.03,-0.04
43100.0,200.0,-0.03,-0.04
43200.0,200.0,-0.04,-0.04
43300.0,200.0,-0.03,-0.04
43400.0,200.0,-0.03,-0.04
43500.0,200.0,-0.04,-0.04
43600.0,200.0,-0.03,-0.04
43700.0,200.0,-0.03,-0.04
43800.0,200.0,-0.03,-0.04
43900.0,200.0,-0.03,-999.0
44000.0,200.0,-0.03,-999.0
44100.0,200.0,-0.03,-999.0
44200.0,200.0,-0.03,-999.0
44300.0,200.0,-0.03,-999.0
44400.0,200.0,-0.03,-999.0
44500.0,200.0,-0.03,-999.0
44600.0,200.0,-0.03,-999.0
44700.0,200.0,-0.03,-999.0
44800.0,200.0,-0.03,-999.0
44900.0,200.0,-0.03,-999.0
45000.0,200.0,-0.03,-999.0
45100.0,200.0,-0.03,-999.0
45200.0,200.0,-0.03,-999.0
45300.0,200.0,-0.03,-999.0
45400.0,200.0,-0.03,-999.0
45500.0,200.0,-0.02,-999.0
45600.0,200.0,-0.03,-999.0
45700.0,200.0,-0.03,-999.0
45800.0,200.0,-0.03,-999.0
45900.0,200.0,-0.03,-999.0
46000.0,200.0,-0.03,-999.0
46100.0,200.0,-0.03,-999.0
46200.0,200.0,-0.02,-999.0
46300.0,200.0,-0.02,-999.0
46400.0,200.0,-0.03,-0.06
46500.0,200.0,-0.03,-0.06
46600.0,200.0,-0.03,-0.06
46700.0,200.0,-0.02,-0.06
46800.0,200.0,-0.03,-0.06
46900.0,200.0,-0.03,-0.06
47000.0,200.0,-0.03,-0.06
47100.0,200.0,-0.02,-999.0
47200.0,200.0,-0.03,-999.0
47300.0,200.0,-0.02,-999.0
47400.0,200.0,-0.03,-999.0
47500.0,200.0,-0.02,-999.0
47600.0,200.0,-0.02,-999.0
47700.0,200.0,-0.03,-999.0
47800.0,200.0,-0.03,-999.0
47900.0,200.0,-0.03,-999.0
48000.0,200.0,-0.03,-999.0
48100.0,200.0,-0.03,-999.0
48200.0,200.0,-0.02,-999.0
48300.0,200.0,-0.03,-999.0
48400.0,200.0,-0.03,-999.0
48500.0,200.0,-0.02,-999.0
48600.0,200.0,-0.02,-999.0
48700.0,200.0,-0.02,-999.0
48800.0,200.0,-0.03,-999.0
48900.0,200.0,-0.03,-999.0
49000.0,200.0,-0.03,-999.0
49100.0,200.0,-0.02,-999.0
49200.0,200.0,-0.03,-999.0
49300.0,200.0,-0.02,-999.0
49400.0,200.0,-0.03,-999.0
49500.0,200.0,-0.02,-999.0
49600.0,200.0,-0.03,-999.0
49700.0,200.0,-0.02,-999.0
49800.0,200.0,-0.03,-999.0
49900.0,200.0,-0.03,-999.0
50000.0,200.0,-0.02,-999.0
50100.0,200.0,-0.03,-999.0
50200.0,200.0,-0.03,-999.0
50300.0,200.0,-0.03,-999.0
50400.0,200.0,-0.03,-999.0
50500.0,200.0,-0.03,-999.0
50600.0,200.0,-0.03,-999.0
50700.0,200.0,-0.03,-999.0
50800.0,200.0,-0.03,-999.0
50900.0,200.0,-0.03,-999.0
51000.0,200.0,-0.03,-999.0
51100.0,200.0,-0.02,-999.0
51200.0,200.0,-0.02,-999.0
51300.0,200.0,-0.02,-999.0
51400.0,200.0,-0.02,-999.0
51500.0,200.0,-0.03,-999.0
51600.0,200.0,-0.03,-999.0
51700.0,200.0,-0.02,-999.0
51800.0,200.0,-0.02,-999.0
51900.0,200.0,-0.02,-999.0
52000.0,200.0,-0.02,-999.0
52100.0,200.0,-0.02,-999.0
52200.0,200.0,-0.02,-999.0
52300.0,200.0,-0.02,-0.12
52400.0,200.0,-0.02,-0.12
52500.0,200.0,-0.02,-0.12
52600.0,200.0,-0.02,-0.12
52700.0,200.0,-0.02,-0.12
52800.0,200.0,-0.02,-0.13
52900.0,200.0,-0.02,-0.13
53000.0,200.0,-0.02,-0.13
53100.0,200.0,-0.02,-0.13
53200.0,200.0,-0.02,-0.13
53300.0,200.0,-0.02,-0.14
53400.0,200.0,-0.02,-0.14
53500.0,200.0,-0.02,-0.14
53600.0,200.0,-0.02,-0.14
53700.0,200.0,-0.02,-0.15
53800.0,200.0,-0.02,-0.15
53900.0,200.0,-0.01,-0.16
54000.0,200.0,-0.01,-0.16
54100.0,200.0,-0.01,-0.17
54200.0,200.0,-0.01,-0.17
54300.0,200.0,-0.01,-0.18
54400.0,200.0,-0.02,-0.18
54500.0,200.0,-0.02,-0.18
54600.0,200.0,-0.01,-0.18
54700.0,200.0,-0.02,-0.19
54800.0,200.0,-0.01,-0.19
54900.0,200.0,-0.01,-0.19
55000.0,200.0,-0.02,-0.2
55100.0,200.0,-0.02,-0.2
55200.0,200.0,-0.02,-0.21
55300.0,200.0,-0.01,-0.21
55400.0,200.0,-0.02,-0.22
55500.0,200.0,-0.02,-0.22
55600.0,200.0,-0.01,-0.23
55700.0,200.0,-0.02,-0.24
55800.0,200.0,-0.02,-0.25
55900.0,200.0,-0.01,-0.25
56000.0,200.0,-0.01,-0.27
56100.0,200.0,-0.01,-0.28
56200.0,200.0,-0.01,-0.28
56300.0,200.0,-0.02,-0.29
56400.0,200.0,-0.02,-0.3
56500.0,200.0,-0.01,-0.32
56600.0,200.0,-0.01,-0.33
56700.0,200.0,-0.02,-0.34
56800.0,200.0,-0.01,-0.35
56900.0,200.0,-0.02,-0.36
57000.0,200.0,-0.01,-0.37
57100.0,200.0,-0.01,-0.38
57200.0,200.0,-0.01,-0.39
57300.0,200.0,-0.01,-0.4
57400.0,200.0,-0.01,-0.4
57500.0,200.0,-0.01,-0.39
57600.0,200.0,-0.0,-0.39
57700.0,200.0,-0.01,-0.37
57800.0,200.0,-0.01,-0.35
57900.0,200.0,-0.01,-0.33
58000.0,200.0,-0.01,-0.29
58100.0,200.0,-0.01,-0.25
58200.0,200.0,-0.01,-0.21
58300.0,200.0,-0.0,-0.17
58400.0,200.0,-0.01,-0.13
58500.0,200.0,-0.01,-0.09
58600.0,200.0,-0.01,-0.04
58700.0,200.0,-0.01,0.0
58800.0,200.0,-0.01,0.03
58900.0,200.0,-0.01,0.05
59000.0,200.0,-0.01,0.06
59100.0,200.0,-0.0,0.07
59200.0,200.0,-0.0,0.06
59300.0,200.0,-0.01,0.04
59400.0,200.0,-0.01,0.03
59500.0,200.0,-0.01,0.01
59600.0,200.0,-0.01,-0.01
59700.0,200.0,-0.0,-0.03
59800.0,200.0,-0.01,-0.04
59900.0,200.0,-0.01,-0.06
60000.0,200.0,-0.0,-0.08
60100.0,200.0,-0.0,-0.09
60200.0,200.0,-0.0,-0.1
60300.0,200.0,-0.0,-0.11
60400.0,200.0,-0.0,-0.11
60500.0,200.0,-0.0,-0.1
60600.0,200.0,-0.0,-0.07
60700.0,200.0,-0.0,-0.04
60800.0,200.0,-0.0,-0.0
60900.0,200.0,-0.0,0.05
61000.0,200.0,-0.0,0.1
61100.0,200.0,-0.0,0.16
61200.0,200.0,-0.0,0.22
61300.0,200.0,-0.0,0.27
61400.0,200.0,-0.0,0.32
61500.0,200.0,-0.0,0.37
61600.0,200.0,-0.0,0.4
61700.0,200.0,-0.0,0.41
61800.0,200.0,-0.0,0.41
61900.0,200.0,-0.0,0.39
62000.0,200.0,-0.0,0.37
62100.0,200.0,-0.0,0.33
62200.0,200.0,-0.0,0.3
62300.0,200.0,-0.0,0.27
62400.0,200.0,-0.0,0.25
62500.0,200.0,-0.0,0.21
62600.0,200.0,-0.0,0.18
62700.0,200.0,-0.0,0.15
62800.0,200.0,-0.0,0.12
62900.0,200.0,-0.0,0.1
63000.0,200.0,-0.0,0.08
63100.0,200.0,-0.0,0.06
63200.0,200.0,-0.0,0.05
63300.0,200.0,-0.0,0.04
63400.0,200.0,-0.0,0.04
63500.0,200.0,-0.0,0.03
63600.0,200.0,-0.0,0.04
63700.0,200.0,-0.0,0.04
63800.0,200.0,-0.0,0.05
63900.0,200.0,-0.0,0.07
64000.0,200.0,-0.0,0.08
64100.0,200.0,-0.0,0.09
64200.0,200.0,-0.0,0.1
64300.0,200.0,-0.0,0.11
64400.0,200.0,-0.0,0.12
64500.0,200.0,0.0,0.12
64600.0,200.0,0.0,0.13
64700.0,200.0,0.0,0.13
64800.0,200.0,0.0,0.14
64900.0,200.0,0.0,0.15
65000.0,200.0,0.0,0.16
65100.0,200.0,0.0,0.16
65200.0,200.0,0.0,0.17
65300.0,200.0,0.0,0.18
65400.0,200.0,0.0,0.2
65500.0,200.0,0.0,0.2
65600.0,200.0,0.0,0.22
65700.0,200.0,0.0,0.25
65800.0,200.0,0.0,0.28
65900.0,200.0,0.0,0.3
66000.0,200.0,0.0,0.33
66100.0,200.0,0.0,0.36
66200.0,200.0,0.0,0.39
66300.0,200.0,0.0,0.42
66400.0,200.0,0.0,0.44
66500.0,200.0,0.0,0.47
66600.0,200.0,0.0,0.5
66700.0,200.0,0.0,0.53
66800.0,200.0,0.0,0.56
66900.0,200.0,0.0,0.59
67000.0,200.0,0.0,0.61
67100.0,200.0,0.0,0.64
67200.0,200.0,0.0,0.66
67300.0,200.0,0.0,0.68
67400.0,200.0,0.0,0.71
67500.0,200.0,0.0,0.75
67600.0,200.0,0.0,0.79
67700.0,200.0,0.0,0.83
67800.0,200.0,0.0,0.88
67900.0,200.0,0.0,0.93
68000.0,200.0,0.0,0.99
68100.0,200.0,0.0,1.05
68200.0,200.0,0.0,1.11
68300.0,200.0,0.0,1.17
68400.0,200.0,0.0,1.23
68500.0,200.0,0.0,1.29
68600.0,200.0,0.0,1.35
68700.0,200.0,0.0,1.4
68800.0,200.0,0.0,1.45
68900.0,200.0,0.0,1.49
69000.0,200.0,0.0,1.54
69100.0,200.0,0.0,1.58
69200.0,200.0,0.0,1.62
69300.0,200.0,0.0,1.64
69400.0,200.0,0.0,1.66
69500.0,200.0,0.0,1.68
69600.0,200.0,0.0,1.7
69700.0,200.0,0.0,1.72
69800.0,200.0,0.0,1.74
69900.0,200.0,0.0,1.75
70000.0,200.0,0.0,1.75
70100.0,200.0,0.0,1.76
70200.0,200.0,0.0,1.76
70300.0,200.0,0.0,1.75
70400.0,200.0,0.0,1.73
70500.0,200.0,0.0,1.72
70600.0,200.0,0.0,1.7
70700.0,200.0,0.0,1.67
70800.0,200.0,0.0,1.63
70900.0,200.0,0.0,1.6
71000.0,200.0,0.0,1.54
71100.0,200.0,0.0,1.49
71200.0,200.0,0.0,1.43
71300.0,200.0,0.0,1.37
71400.0,200.0,0.0,1.31
71500.0,200.0,0.0,1.26
71600.0,200.0,0.0,1.21
71700.0,200.0,0.0,1.15
71800.0,200.0,0.0,1.1
71900.0,200.0,0.0,1.04
72000.0,200.0,0.0,1.0
72100.0,200.0,0.0,0.95
72200.0,200.0,0.0,0.9
72300.0,200.0,0.0,0.86
72400.0,200.0,0.0,0.83
72500.0,200.0,0.0,0.79
72600.0,200.0,0.0,0.75
72700.0,200.0,0.0,0.71
72800.0,200.0,0.0,0.69
72900.0,200.0,0.0,0.66
73000.0,200.0,0.0,0.62
73100.0,200.0,0.0,0.6
73200.0,200.0,0.0,0.56
73300.0,200.0,0.0,0.54
73400.0,200.0,0.0,0.52
73500.0,200.0,0.0,0.49
73600.0,200.0,0.0,0.47
73700.0,200.0,0.0,0.46
73800.0,200.0,0.0,0.43
73900.0,200.0,0.0,0.42
74000.0,200.0,0.0,0.39
74100.0,200.0,0.0,0.38
74200.0,200.0,0.0,0.37
74300.0,200.0,0.0,0.36
74400.0,200.0,0.0,0.34
74500.0,200.0,0.0,0.33
74600.0,200.0,0.0,0.31
74700.0,200.0,0.0,0.3
74800.0,200.0,0.0,0.29
74900.0,200.0,0.0,0.28
75000.0,200.0,0.0,0.27
75100.0,200.0,0.0,0.25
75200.0,200.0,0.0,0.25
